group	x	y	showSelected1
146	8	23	146
146	9	9	146
146	10	3	146
146	11	1	146
146	12	0	146
147	1	0	147
147	2	1	147
147	3	3	147
147	4	12	147
147	5	20	147
147	6	26	147
147	7	37	147
147	8	23	147
147	9	9	147
147	10	3	147
147	11	1	147
147	12	0	147
148	1	0	148
148	2	1	148
148	3	3	148
148	4	12	148
148	5	20	148
148	6	27	148
148	7	37	148
148	8	23	148
148	9	9	148
148	10	3	148
148	11	1	148
148	12	0	148
149	1	0	149
149	2	1	149
149	3	3	149
149	4	13	149
149	5	20	149
149	6	27	149
149	7	37	149
149	8	23	149
149	9	9	149
149	10	3	149
149	11	1	149
149	12	0	149
150	1	0	150
150	2	1	150
150	3	3	150
150	4	13	150
150	5	21	150
150	6	27	150
150	7	37	150
150	8	23	150
150	9	9	150
150	10	3	150
150	11	1	150
150	12	0	150
151	1	0	151
151	2	1	151
151	3	3	151
151	4	13	151
151	5	21	151
151	6	28	151
151	7	37	151
151	8	23	151
151	9	9	151
151	10	3	151
151	11	1	151
151	12	0	151
152	1	0	152
152	2	1	152
152	3	3	152
152	4	13	152
152	5	21	152
152	6	28	152
152	7	37	152
152	8	23	152
152	9	10	152
152	10	3	152
152	11	1	152
152	12	0	152
153	1	0	153
153	2	1	153
153	3	3	153
153	4	13	153
153	5	21	153
153	6	28	153
153	7	38	153
153	8	23	153
153	9	10	153
153	10	3	153
153	11	1	153
153	12	0	153
154	1	0	154
154	2	1	154
154	3	3	154
154	4	13	154
154	5	21	154
154	6	29	154
154	7	38	154
154	8	23	154
154	9	10	154
154	10	3	154
154	11	1	154
154	12	0	154
155	1	0	155
155	2	1	155
155	3	3	155
155	4	13	155
155	5	21	155
155	6	29	155
155	7	39	155
155	8	23	155
155	9	10	155
155	10	3	155
155	11	1	155
155	12	0	155
156	1	0	156
156	2	1	156
156	3	3	156
156	4	13	156
156	5	21	156
156	6	29	156
156	7	40	156
156	8	23	156
156	9	10	156
156	10	3	156
156	11	1	156
156	12	0	156
157	1	0	157
157	2	1	157
157	3	3	157
157	4	13	157
157	5	21	157
157	6	30	157
157	7	40	157
157	8	23	157
157	9	10	157
157	10	3	157
157	11	1	157
157	12	0	157
158	1	0	158
158	2	1	158
158	3	3	158
158	4	13	158
158	5	22	158
158	6	30	158
158	7	40	158
158	8	23	158
158	9	10	158
158	10	3	158
158	11	1	158
158	12	0	158
159	1	0	159
159	2	1	159
159	3	3	159
159	4	13	159
159	5	23	159
159	6	30	159
159	7	40	159
159	8	23	159
159	9	10	159
159	10	3	159
159	11	1	159
159	12	0	159
160	1	0	160
160	2	1	160
160	3	3	160
160	4	13	160
160	5	23	160
160	6	30	160
160	7	41	160
160	8	23	160
160	9	10	160
160	10	3	160
160	11	1	160
160	12	0	160
161	1	0	161
161	2	1	161
161	3	3	161
161	4	13	161
161	5	23	161
161	6	30	161
161	7	41	161
161	8	24	161
161	9	10	161
161	10	3	161
161	11	1	161
161	12	0	161
162	1	0	162
162	2	1	162
162	3	4	162
162	4	13	162
162	5	23	162
162	6	30	162
162	7	41	162
162	8	24	162
162	9	10	162
162	10	3	162
162	11	1	162
162	12	0	162
163	1	0	163
163	2	1	163
163	3	4	163
163	4	13	163
163	5	23	163
163	6	30	163
163	7	42	163
163	8	24	163
163	9	10	163
163	10	3	163
163	11	1	163
163	12	0	163
164	1	0	164
164	2	1	164
164	3	4	164
164	4	13	164
164	5	23	164
164	6	30	164
164	7	42	164
164	8	25	164
164	9	10	164
164	10	3	164
164	11	1	164
164	12	0	164
165	1	0	165
165	2	1	165
165	3	4	165
165	4	13	165
165	5	23	165
165	6	31	165
165	7	42	165
165	8	25	165
165	9	10	165
165	10	3	165
165	11	1	165
165	12	0	165
166	1	0	166
166	2	1	166
166	3	4	166
166	4	13	166
166	5	23	166
166	6	31	166
166	7	42	166
166	8	26	166
166	9	10	166
166	10	3	166
166	11	1	166
166	12	0	166
167	1	0	167
167	2	1	167
167	3	4	167
167	4	13	167
167	5	24	167
167	6	31	167
167	7	42	167
167	8	26	167
167	9	10	167
167	10	3	167
167	11	1	167
167	12	0	167
168	1	0	168
168	2	1	168
168	3	4	168
168	4	14	168
168	5	24	168
168	6	31	168
168	7	42	168
168	8	26	168
168	9	10	168
168	10	3	168
168	11	1	168
168	12	0	168
169	1	0	169
169	2	1	169
169	3	4	169
169	4	14	169
169	5	24	169
169	6	31	169
169	7	42	169
169	8	26	169
169	9	11	169
169	10	3	169
169	11	1	169
169	12	0	169
170	1	0	170
170	2	1	170
170	3	4	170
170	4	14	170
170	5	24	170
170	6	32	170
170	7	42	170
170	8	26	170
170	9	11	170
170	10	3	170
170	11	1	170
170	12	0	170
171	1	0	171
171	2	1	171
171	3	4	171
171	4	14	171
171	5	24	171
171	6	32	171
171	7	42	171
171	8	27	171
171	9	11	171
171	10	3	171
171	11	1	171
171	12	0	171
172	1	0	172
172	2	1	172
172	3	4	172
172	4	14	172
172	5	24	172
172	6	33	172
172	7	42	172
172	8	27	172
172	9	11	172
172	10	3	172
172	11	1	172
172	12	0	172
173	1	0	173
173	2	1	173
173	3	4	173
173	4	14	173
173	5	24	173
173	6	33	173
173	7	42	173
173	8	28	173
173	9	11	173
173	10	3	173
173	11	1	173
173	12	0	173
174	1	0	174
174	2	1	174
174	3	4	174
174	4	14	174
174	5	25	174
174	6	33	174
174	7	42	174
174	8	28	174
174	9	11	174
174	10	3	174
174	11	1	174
174	12	0	174
175	1	0	175
175	2	1	175
175	3	4	175
175	4	14	175
175	5	26	175
175	6	33	175
175	7	42	175
175	8	28	175
175	9	11	175
175	10	3	175
175	11	1	175
175	12	0	175
176	1	0	176
176	2	1	176
176	3	4	176
176	4	14	176
176	5	27	176
176	6	33	176
176	7	42	176
176	8	28	176
176	9	11	176
176	10	3	176
176	11	1	176
176	12	0	176
177	1	0	177
177	2	1	177
177	3	4	177
177	4	14	177
177	5	27	177
177	6	33	177
177	7	43	177
177	8	28	177
177	9	11	177
177	10	3	177
177	11	1	177
177	12	0	177
178	1	0	178
178	2	1	178
178	3	4	178
178	4	15	178
178	5	27	178
178	6	33	178
178	7	43	178
178	8	28	178
178	9	11	178
178	10	3	178
178	11	1	178
178	12	0	178
179	1	0	179
179	2	1	179
179	3	4	179
179	4	15	179
179	5	27	179
179	6	34	179
179	7	43	179
179	8	28	179
179	9	11	179
179	10	3	179
179	11	1	179
179	12	0	179
180	1	0	180
180	2	1	180
180	3	4	180
180	4	15	180
180	5	27	180
180	6	34	180
180	7	43	180
180	8	29	180
180	9	11	180
180	10	3	180
180	11	1	180
180	12	0	180
181	1	0	181
181	2	1	181
181	3	4	181
181	4	15	181
181	5	27	181
181	6	34	181
181	7	44	181
181	8	29	181
181	9	11	181
181	10	3	181
181	11	1	181
181	12	0	181
182	1	0	182
182	2	1	182
182	3	4	182
182	4	15	182
182	5	27	182
182	6	34	182
182	7	44	182
182	8	30	182
182	9	11	182
182	10	3	182
182	11	1	182
182	12	0	182
183	1	0	183
183	2	1	183
183	3	4	183
183	4	15	183
183	5	27	183
183	6	34	183
183	7	44	183
183	8	31	183
183	9	11	183
183	10	3	183
183	11	1	183
183	12	0	183
184	1	0	184
184	2	1	184
184	3	4	184
184	4	15	184
184	5	27	184
184	6	34	184
184	7	44	184
184	8	32	184
184	9	11	184
184	10	3	184
184	11	1	184
184	12	0	184
185	1	0	185
185	2	1	185
185	3	4	185
185	4	15	185
185	5	27	185
185	6	34	185
185	7	45	185
185	8	32	185
185	9	11	185
185	10	3	185
185	11	1	185
185	12	0	185
186	1	0	186
186	2	1	186
186	3	4	186
186	4	15	186
186	5	27	186
186	6	34	186
186	7	45	186
186	8	32	186
186	9	12	186
186	10	3	186
186	11	1	186
186	12	0	186
187	1	0	187
187	2	1	187
187	3	4	187
187	4	15	187
187	5	27	187
187	6	34	187
187	7	45	187
187	8	32	187
187	9	13	187
187	10	3	187
187	11	1	187
187	12	0	187
188	1	0	188
188	2	1	188
188	3	4	188
188	4	15	188
188	5	27	188
188	6	34	188
188	7	45	188
188	8	32	188
188	9	14	188
188	10	3	188
188	11	1	188
188	12	0	188
189	1	0	189
189	2	1	189
189	3	4	189
189	4	15	189
189	5	28	189
189	6	34	189
189	7	45	189
189	8	32	189
189	9	14	189
189	10	3	189
189	11	1	189
189	12	0	189
190	1	0	190
190	2	1	190
190	3	4	190
190	4	15	190
190	5	28	190
190	6	34	190
190	7	45	190
190	8	33	190
190	9	14	190
190	10	3	190
190	11	1	190
190	12	0	190
191	1	0	191
191	2	1	191
191	3	4	191
191	4	15	191
191	5	28	191
191	6	35	191
191	7	45	191
191	8	33	191
191	9	14	191
191	10	3	191
191	11	1	191
191	12	0	191
192	1	0	192
192	2	1	192
192	3	4	192
192	4	15	192
192	5	28	192
192	6	35	192
192	7	45	192
192	8	33	192
192	9	15	192
192	10	3	192
192	11	1	192
192	12	0	192
193	1	0	193
193	2	1	193
193	3	4	193
193	4	15	193
193	5	29	193
193	6	35	193
193	7	45	193
193	8	33	193
193	9	15	193
193	10	3	193
193	11	1	193
193	12	0	193
194	1	0	194
194	2	1	194
194	3	5	194
194	4	15	194
194	5	29	194
194	6	35	194
194	7	45	194
194	8	33	194
194	9	15	194
194	10	3	194
194	11	1	194
194	12	0	194
195	1	0	195
195	2	1	195
195	3	5	195
195	4	15	195
195	5	29	195
195	6	35	195
195	7	45	195
195	8	34	195
195	9	15	195
195	10	3	195
195	11	1	195
195	12	0	195
196	1	0	196
196	2	1	196
196	3	5	196
196	4	15	196
196	5	29	196
196	6	35	196
196	7	46	196
196	8	34	196
196	9	15	196
196	10	3	196
196	11	1	196
196	12	0	196
197	1	0	197
197	2	1	197
197	3	5	197
197	4	15	197
197	5	29	197
197	6	36	197
197	7	46	197
197	8	34	197
197	9	15	197
197	10	3	197
197	11	1	197
197	12	0	197
198	1	0	198
198	2	1	198
198	3	5	198
198	4	15	198
198	5	29	198
198	6	37	198
198	7	46	198
198	8	34	198
198	9	15	198
198	10	3	198
198	11	1	198
198	12	0	198
199	1	0	199
199	2	1	199
199	3	5	199
199	4	15	199
199	5	29	199
199	6	37	199
199	7	47	199
199	8	34	199
199	9	15	199
199	10	3	199
199	11	1	199
199	12	0	199
200	1	0	200
200	2	1	200
200	3	5	200
200	4	15	200
200	5	30	200
200	6	37	200
200	7	47	200
200	8	34	200
200	9	15	200
200	10	3	200
200	11	1	200
200	12	0	200
201	1	0	201
201	2	1	201
201	3	5	201
201	4	15	201
201	5	30	201
201	6	37	201
201	7	47	201
201	8	35	201
201	9	15	201
201	10	3	201
201	11	1	201
201	12	0	201
202	1	0	202
202	2	1	202
202	3	5	202
202	4	16	202
202	5	30	202
202	6	37	202
202	7	47	202
202	8	35	202
202	9	15	202
202	10	3	202
202	11	1	202
202	12	0	202
203	1	0	203
203	2	1	203
203	3	5	203
203	4	16	203
203	5	30	203
203	6	37	203
203	7	47	203
203	8	36	203
203	9	15	203
203	10	3	203
203	11	1	203
203	12	0	203
204	1	0	204
204	2	1	204
204	3	5	204
204	4	16	204
204	5	30	204
204	6	37	204
204	7	48	204
204	8	36	204
204	9	15	204
204	10	3	204
204	11	1	204
204	12	0	204
205	1	0	205
205	2	1	205
205	3	5	205
205	4	17	205
205	5	30	205
205	6	37	205
205	7	48	205
205	8	36	205
205	9	15	205
205	10	3	205
205	11	1	205
205	12	0	205
206	1	0	206
206	2	1	206
206	3	5	206
206	4	17	206
206	5	31	206
206	6	37	206
206	7	48	206
206	8	36	206
206	9	15	206
206	10	3	206
206	11	1	206
206	12	0	206
207	1	0	207
207	2	1	207
207	3	5	207
207	4	17	207
207	5	31	207
207	6	37	207
207	7	48	207
207	8	37	207
207	9	15	207
207	10	3	207
207	11	1	207
207	12	0	207
208	1	0	208
208	2	1	208
208	3	5	208
208	4	17	208
208	5	31	208
208	6	37	208
208	7	48	208
208	8	38	208
208	9	15	208
208	10	3	208
208	11	1	208
208	12	0	208
209	1	0	209
209	2	1	209
209	3	5	209
209	4	18	209
209	5	31	209
209	6	37	209
209	7	48	209
209	8	38	209
209	9	15	209
209	10	3	209
209	11	1	209
209	12	0	209
210	1	0	210
210	2	1	210
210	3	5	210
210	4	18	210
210	5	31	210
210	6	38	210
210	7	48	210
210	8	38	210
210	9	15	210
210	10	3	210
210	11	1	210
210	12	0	210
211	1	0	211
211	2	1	211
211	3	5	211
211	4	18	211
211	5	31	211
211	6	38	211
211	7	48	211
211	8	39	211
211	9	15	211
211	10	3	211
211	11	1	211
211	12	0	211
212	1	0	212
212	2	1	212
212	3	5	212
212	4	18	212
212	5	31	212
212	6	38	212
212	7	49	212
212	8	39	212
212	9	15	212
212	10	3	212
212	11	1	212
212	12	0	212
213	1	0	213
213	2	1	213
213	3	5	213
213	4	18	213
213	5	31	213
213	6	38	213
213	7	49	213
213	8	39	213
213	9	15	213
213	10	4	213
213	11	1	213
213	12	0	213
214	1	0	214
214	2	1	214
214	3	5	214
214	4	18	214
214	5	31	214
214	6	38	214
214	7	49	214
214	8	39	214
214	9	16	214
214	10	4	214
214	11	1	214
214	12	0	214
215	1	0	215
215	2	1	215
215	3	5	215
215	4	18	215
215	5	32	215
215	6	38	215
215	7	49	215
215	8	39	215
215	9	16	215
215	10	4	215
215	11	1	215
215	12	0	215
216	1	0	216
216	2	2	216
216	3	5	216
216	4	18	216
216	5	32	216
216	6	38	216
216	7	49	216
216	8	39	216
216	9	16	216
216	10	4	216
216	11	1	216
216	12	0	216
217	1	0	217
217	2	2	217
217	3	5	217
217	4	18	217
217	5	32	217
217	6	39	217
217	7	49	217
217	8	39	217
217	9	16	217
217	10	4	217
217	11	1	217
217	12	0	217
218	1	0	218
218	2	2	218
218	3	5	218
218	4	18	218
218	5	32	218
218	6	40	218
218	7	49	218
218	8	39	218
218	9	16	218
218	10	4	218
218	11	1	218
218	12	0	218
219	1	0	219
219	2	2	219
219	3	5	219
219	4	18	219
219	5	32	219
219	6	40	219
219	7	50	219
219	8	39	219
219	9	16	219
219	10	4	219
219	11	1	219
219	12	0	219
220	1	0	220
220	2	2	220
220	3	5	220
220	4	18	220
220	5	33	220
220	6	40	220
220	7	50	220
220	8	39	220
220	9	16	220
220	10	4	220
220	11	1	220
220	12	0	220
221	1	0	221
221	2	2	221
221	3	5	221
221	4	18	221
221	5	33	221
221	6	40	221
221	7	50	221
221	8	40	221
221	9	16	221
221	10	4	221
221	11	1	221
221	12	0	221
222	1	0	222
222	2	2	222
222	3	5	222
222	4	18	222
222	5	34	222
222	6	40	222
222	7	50	222
222	8	40	222
222	9	16	222
222	10	4	222
222	11	1	222
222	12	0	222
223	1	0	223
223	2	2	223
223	3	5	223
223	4	18	223
223	5	34	223
223	6	41	223
223	7	50	223
223	8	40	223
223	9	16	223
223	10	4	223
223	11	1	223
223	12	0	223
224	1	0	224
224	2	2	224
224	3	5	224
224	4	18	224
224	5	34	224
224	6	42	224
224	7	50	224
224	8	40	224
224	9	16	224
224	10	4	224
224	11	1	224
224	12	0	224
225	1	0	225
225	2	2	225
225	3	5	225
225	4	18	225
225	5	34	225
225	6	42	225
225	7	50	225
225	8	41	225
225	9	16	225
225	10	4	225
225	11	1	225
225	12	0	225
226	1	0	226
226	2	2	226
226	3	5	226
226	4	18	226
226	5	34	226
226	6	43	226
226	7	50	226
226	8	41	226
226	9	16	226
226	10	4	226
226	11	1	226
226	12	0	226
227	1	0	227
227	2	2	227
227	3	5	227
227	4	18	227
227	5	34	227
227	6	44	227
227	7	50	227
227	8	41	227
227	9	16	227
227	10	4	227
227	11	1	227
227	12	0	227
228	1	0	228
228	2	2	228
228	3	5	228
228	4	19	228
228	5	34	228
228	6	44	228
228	7	50	228
228	8	41	228
228	9	16	228
228	10	4	228
228	11	1	228
228	12	0	228
229	1	0	229
229	2	2	229
229	3	5	229
229	4	19	229
229	5	34	229
229	6	45	229
229	7	50	229
229	8	41	229
229	9	16	229
229	10	4	229
229	11	1	229
229	12	0	229
230	1	0	230
230	2	2	230
230	3	5	230
230	4	19	230
230	5	35	230
230	6	45	230
230	7	50	230
230	8	41	230
230	9	16	230
230	10	4	230
230	11	1	230
230	12	0	230
231	1	0	231
231	2	2	231
231	3	5	231
231	4	19	231
231	5	35	231
231	6	45	231
231	7	51	231
231	8	41	231
231	9	16	231
231	10	4	231
231	11	1	231
231	12	0	231
232	1	0	232
232	2	2	232
232	3	5	232
232	4	19	232
232	5	36	232
232	6	45	232
232	7	51	232
232	8	41	232
232	9	16	232
232	10	4	232
232	11	1	232
232	12	0	232
233	1	0	233
233	2	2	233
233	3	5	233
233	4	19	233
233	5	36	233
233	6	45	233
233	7	52	233
233	8	41	233
233	9	16	233
233	10	4	233
233	11	1	233
233	12	0	233
234	1	0	234
234	2	2	234
234	3	5	234
234	4	19	234
234	5	36	234
234	6	45	234
234	7	52	234
234	8	41	234
234	9	17	234
234	10	4	234
234	11	1	234
234	12	0	234
235	1	0	235
235	2	2	235
235	3	5	235
235	4	19	235
235	5	36	235
235	6	45	235
235	7	53	235
235	8	41	235
235	9	17	235
235	10	4	235
235	11	1	235
235	12	0	235
236	1	0	236
236	2	2	236
236	3	5	236
236	4	19	236
236	5	36	236
236	6	45	236
236	7	53	236
236	8	41	236
236	9	17	236
236	10	5	236
236	11	1	236
236	12	0	236
237	1	0	237
237	2	2	237
237	3	5	237
237	4	20	237
237	5	36	237
237	6	45	237
237	7	53	237
237	8	41	237
237	9	17	237
237	10	5	237
237	11	1	237
237	12	0	237
238	1	0	238
238	2	2	238
238	3	5	238
238	4	20	238
238	5	36	238
238	6	46	238
238	7	53	238
238	8	41	238
238	9	17	238
238	10	5	238
238	11	1	238
238	12	0	238
239	1	0	239
239	2	2	239
239	3	5	239
239	4	20	239
239	5	36	239
239	6	47	239
239	7	53	239
239	8	41	239
239	9	17	239
239	10	5	239
239	11	1	239
239	12	0	239
240	1	0	240
240	2	2	240
240	3	5	240
240	4	20	240
240	5	36	240
240	6	47	240
240	7	53	240
240	8	42	240
240	9	17	240
240	10	5	240
240	11	1	240
240	12	0	240
241	1	0	241
241	2	2	241
241	3	5	241
241	4	20	241
241	5	36	241
241	6	47	241
241	7	54	241
241	8	42	241
241	9	17	241
241	10	5	241
241	11	1	241
241	12	0	241
242	1	0	242
242	2	2	242
242	3	5	242
242	4	20	242
242	5	37	242
242	6	47	242
242	7	54	242
242	8	42	242
242	9	17	242
242	10	5	242
242	11	1	242
242	12	0	242
243	1	0	243
243	2	2	243
243	3	5	243
243	4	20	243
243	5	37	243
243	6	48	243
243	7	54	243
243	8	42	243
243	9	17	243
243	10	5	243
243	11	1	243
243	12	0	243
244	1	0	244
244	2	2	244
244	3	5	244
244	4	20	244
244	5	38	244
244	6	48	244
244	7	54	244
244	8	42	244
244	9	17	244
244	10	5	244
244	11	1	244
244	12	0	244
245	1	0	245
245	2	2	245
245	3	5	245
245	4	20	245
245	5	38	245
245	6	49	245
245	7	54	245
245	8	42	245
245	9	17	245
245	10	5	245
245	11	1	245
245	12	0	245
246	1	0	246
246	2	2	246
246	3	5	246
246	4	20	246
246	5	38	246
246	6	49	246
246	7	54	246
246	8	43	246
246	9	17	246
246	10	5	246
246	11	1	246
246	12	0	246
247	1	0	247
247	2	2	247
247	3	5	247
247	4	20	247
247	5	38	247
247	6	49	247
247	7	55	247
247	8	43	247
247	9	17	247
247	10	5	247
247	11	1	247
247	12	0	247
248	1	0	248
248	2	2	248
248	3	5	248
248	4	20	248
248	5	38	248
248	6	49	248
248	7	55	248
248	8	44	248
248	9	17	248
248	10	5	248
248	11	1	248
248	12	0	248
249	1	0	249
249	2	2	249
249	3	5	249
249	4	20	249
249	5	38	249
249	6	50	249
249	7	55	249
249	8	44	249
249	9	17	249
249	10	5	249
249	11	1	249
249	12	0	249
250	1	0	250
250	2	2	250
250	3	5	250
250	4	20	250
250	5	38	250
250	6	50	250
250	7	55	250
250	8	44	250
250	9	18	250
250	10	5	250
250	11	1	250
250	12	0	250
251	1	0	251
251	2	2	251
251	3	5	251
251	4	20	251
251	5	38	251
251	6	50	251
251	7	55	251
251	8	45	251
251	9	18	251
251	10	5	251
251	11	1	251
251	12	0	251
252	1	0	252
252	2	2	252
252	3	5	252
252	4	20	252
252	5	38	252
252	6	50	252
252	7	55	252
252	8	45	252
252	9	19	252
252	10	5	252
252	11	1	252
252	12	0	252
253	1	0	253
253	2	2	253
253	3	5	253
253	4	20	253
253	5	38	253
253	6	50	253
253	7	56	253
253	8	45	253
253	9	19	253
253	10	5	253
253	11	1	253
253	12	0	253
254	1	0	254
254	2	2	254
254	3	5	254
254	4	20	254
254	5	38	254
254	6	50	254
254	7	56	254
254	8	46	254
254	9	19	254
254	10	5	254
254	11	1	254
254	12	0	254
255	1	0	255
255	2	2	255
255	3	5	255
255	4	20	255
255	5	38	255
255	6	51	255
255	7	56	255
255	8	46	255
255	9	19	255
255	10	5	255
255	11	1	255
255	12	0	255
256	1	0	256
256	2	2	256
256	3	5	256
256	4	20	256
256	5	38	256
256	6	52	256
256	7	56	256
256	8	46	256
256	9	19	256
256	10	5	256
256	11	1	256
256	12	0	256
257	1	0	257
257	2	2	257
257	3	5	257
257	4	21	257
257	5	38	257
257	6	52	257
257	7	56	257
257	8	46	257
257	9	19	257
257	10	5	257
257	11	1	257
257	12	0	257
258	1	0	258
258	2	2	258
258	3	5	258
258	4	21	258
258	5	38	258
258	6	52	258
258	7	57	258
258	8	46	258
258	9	19	258
258	10	5	258
258	11	1	258
258	12	0	258
259	1	0	259
259	2	2	259
259	3	5	259
259	4	21	259
259	5	39	259
259	6	52	259
259	7	57	259
259	8	46	259
259	9	19	259
259	10	5	259
259	11	1	259
259	12	0	259
260	1	0	260
260	2	2	260
260	3	5	260
260	4	21	260
260	5	39	260
260	6	52	260
260	7	57	260
260	8	47	260
260	9	19	260
260	10	5	260
260	11	1	260
260	12	0	260
261	1	0	261
261	2	2	261
261	3	5	261
261	4	21	261
261	5	39	261
261	6	52	261
261	7	58	261
261	8	47	261
261	9	19	261
261	10	5	261
261	11	1	261
261	12	0	261
262	1	0	262
262	2	2	262
262	3	5	262
262	4	21	262
262	5	39	262
262	6	52	262
262	7	59	262
262	8	47	262
262	9	19	262
262	10	5	262
262	11	1	262
262	12	0	262
263	1	0	263
263	2	2	263
263	3	5	263
263	4	21	263
263	5	39	263
263	6	52	263
263	7	60	263
263	8	47	263
263	9	19	263
263	10	5	263
263	11	1	263
263	12	0	263
264	1	0	264
264	2	2	264
264	3	5	264
264	4	21	264
264	5	40	264
264	6	52	264
264	7	60	264
264	8	47	264
264	9	19	264
264	10	5	264
264	11	1	264
264	12	0	264
265	1	0	265
265	2	2	265
265	3	5	265
265	4	21	265
265	5	40	265
265	6	52	265
265	7	61	265
265	8	47	265
265	9	19	265
265	10	5	265
265	11	1	265
265	12	0	265
266	1	0	266
266	2	2	266
266	3	5	266
266	4	21	266
266	5	40	266
266	6	52	266
266	7	61	266
266	8	48	266
266	9	19	266
266	10	5	266
266	11	1	266
266	12	0	266
267	1	0	267
267	2	2	267
267	3	5	267
267	4	21	267
267	5	40	267
267	6	52	267
267	7	61	267
267	8	49	267
267	9	19	267
267	10	5	267
267	11	1	267
267	12	0	267
268	1	0	268
268	2	2	268
268	3	5	268
268	4	21	268
268	5	40	268
268	6	52	268
268	7	62	268
268	8	49	268
268	9	19	268
268	10	5	268
268	11	1	268
268	12	0	268
269	1	0	269
269	2	2	269
269	3	5	269
269	4	21	269
269	5	40	269
269	6	52	269
269	7	62	269
269	8	49	269
269	9	20	269
269	10	5	269
269	11	1	269
269	12	0	269
270	1	0	270
270	2	2	270
270	3	5	270
270	4	21	270
270	5	40	270
270	6	52	270
270	7	62	270
270	8	50	270
270	9	20	270
270	10	5	270
270	11	1	270
270	12	0	270
271	1	0	271
271	2	2	271
271	3	5	271
271	4	21	271
271	5	40	271
271	6	52	271
271	7	62	271
271	8	51	271
271	9	20	271
271	10	5	271
271	11	1	271
271	12	0	271
272	1	0	272
272	2	2	272
272	3	5	272
272	4	21	272
272	5	40	272
272	6	53	272
272	7	62	272
272	8	51	272
272	9	20	272
272	10	5	272
272	11	1	272
272	12	0	272
273	1	0	273
273	2	2	273
273	3	5	273
273	4	21	273
273	5	40	273
273	6	54	273
273	7	62	273
273	8	51	273
273	9	20	273
273	10	5	273
273	11	1	273
273	12	0	273
274	1	0	274
274	2	2	274
274	3	5	274
274	4	21	274
274	5	41	274
274	6	54	274
274	7	62	274
274	8	51	274
274	9	20	274
274	10	5	274
274	11	1	274
274	12	0	274
275	1	0	275
275	2	2	275
275	3	5	275
275	4	21	275
275	5	41	275
275	6	55	275
275	7	62	275
275	8	51	275
275	9	20	275
275	10	5	275
275	11	1	275
275	12	0	275
276	1	0	276
276	2	2	276
276	3	5	276
276	4	21	276
276	5	42	276
276	6	55	276
276	7	62	276
276	8	51	276
276	9	20	276
276	10	5	276
276	11	1	276
276	12	0	276
277	1	0	277
277	2	2	277
277	3	5	277
277	4	21	277
277	5	42	277
277	6	56	277
277	7	62	277
277	8	51	277
277	9	20	277
277	10	5	277
277	11	1	277
277	12	0	277
278	1	0	278
278	2	2	278
278	3	5	278
278	4	21	278
278	5	42	278
278	6	57	278
278	7	62	278
278	8	51	278
278	9	20	278
278	10	5	278
278	11	1	278
278	12	0	278
279	1	0	279
279	2	2	279
279	3	5	279
279	4	21	279
279	5	42	279
279	6	57	279
279	7	62	279
279	8	51	279
279	9	20	279
279	10	6	279
279	11	1	279
279	12	0	279
280	1	0	280
280	2	2	280
280	3	5	280
280	4	21	280
280	5	42	280
280	6	57	280
280	7	62	280
280	8	52	280
280	9	20	280
280	10	6	280
280	11	1	280
280	12	0	280
281	1	0	281
281	2	2	281
281	3	5	281
281	4	21	281
281	5	42	281
281	6	57	281
281	7	62	281
281	8	53	281
281	9	20	281
281	10	6	281
281	11	1	281
281	12	0	281
282	1	0	282
282	2	2	282
282	3	5	282
282	4	21	282
282	5	42	282
282	6	57	282
282	7	62	282
282	8	54	282
282	9	20	282
282	10	6	282
282	11	1	282
282	12	0	282
283	1	0	283
283	2	2	283
283	3	5	283
283	4	21	283
283	5	42	283
283	6	58	283
283	7	62	283
283	8	54	283
283	9	20	283
283	10	6	283
283	11	1	283
283	12	0	283
284	1	0	284
284	2	2	284
284	3	5	284
284	4	21	284
284	5	42	284
284	6	58	284
284	7	63	284
284	8	54	284
284	9	20	284
284	10	6	284
284	11	1	284
284	12	0	284
285	1	0	285
285	2	2	285
285	3	5	285
285	4	22	285
285	5	42	285
285	6	58	285
285	7	63	285
285	8	54	285
285	9	20	285
285	10	6	285
285	11	1	285
285	12	0	285
286	1	0	286
286	2	2	286
286	3	5	286
286	4	22	286
286	5	42	286
286	6	59	286
286	7	63	286
286	8	54	286
286	9	20	286
286	10	6	286
286	11	1	286
286	12	0	286
287	1	0	287
287	2	2	287
287	3	5	287
287	4	22	287
287	5	42	287
287	6	59	287
287	7	64	287
287	8	54	287
287	9	20	287
287	10	6	287
287	11	1	287
287	12	0	287
288	1	0	288
288	2	2	288
288	3	5	288
288	4	22	288
288	5	42	288
288	6	60	288
288	7	64	288
288	8	54	288
288	9	20	288
288	10	6	288
288	11	1	288
288	12	0	288
289	1	0	289
289	2	2	289
289	3	5	289
289	4	22	289
289	5	43	289
289	6	60	289
289	7	64	289
289	8	54	289
289	9	20	289
289	10	6	289
289	11	1	289
289	12	0	289
290	1	0	290
290	2	2	290
290	3	5	290
290	4	23	290
290	5	43	290
290	6	60	290
290	7	64	290
290	8	54	290
290	9	20	290
290	10	6	290
290	11	1	290
290	12	0	290
291	1	0	291
291	2	2	291
291	3	5	291
291	4	23	291
291	5	43	291
291	6	60	291
291	7	64	291
291	8	54	291
291	9	21	291
291	10	6	291
291	11	1	291
291	12	0	291
292	1	0	292
292	2	2	292
292	3	5	292
